,NI.LME_open,NI.LME_high,NI.LME_low,NI.LME_close,NI.LME_volume
2014-01-02,13980.0,14099.0,13792.0,13995.0,3929.0
2014-01-03,14000.0,14000.0,13800.0,13870.0,3292.0
2014-01-06,13830.0,13895.0,13550.0,13580.0,5076.0
2014-01-07,13578.0,13640.0,13457.0,13519.0,4815.0
2014-01-08,13577.0,13577.0,13450.0,13519.0,3987.0
2014-01-09,13490.0,13497.0,13334.0,13413.0,4413.0
2014-01-10,13380.0,13850.0,13380.0,13831.0,4879.0
2014-01-13,14120.0,14253.0,13929.0,14221.0,6440.0
2014-01-14,14212.0,14400.0,14182.0,14348.0,4491.0
2014-01-15,14334.0,14622.0,14224.0,14519.0,5398.0
2014-01-16,14520.0,14725.0,14510.0,14615.0,5411.0
2014-01-17,14595.0,14750.0,14480.0,14499.0,5499.0
2014-01-20,14572.0,14597.0,14316.0,14583.0,3939.0
2014-01-21,14556.0,14755.0,14430.0,14749.0,4610.0
2014-01-22,14726.0,14815.0,14668.0,14796.0,4176.0
2014-01-23,14798.0,14825.0,14419.0,14590.0,6540.0
2014-01-24,14590.0,14675.0,14400.0,14490.0,3862.0
2014-01-27,14450.0,14450.0,14103.0,14120.0,4762.0
2014-01-28,14122.0,14325.0,14120.0,14146.0,3085.0
2014-01-29,14183.0,14279.0,13950.0,14000.0,4922.0
2014-01-30,14000.0,14001.0,13807.0,13816.0,3485.0
2014-02-07,13975.0,14170.0,13929.0,14154.0,5529.0
2014-02-10,14148.0,14345.0,14130.0,14150.0,4167.0
2014-02-11,14160.0,14256.0,14030.0,14171.0,3532.0
2014-02-12,14190.0,14420.0,14185.0,14380.0,4717.0
2014-02-13,14395.0,14449.0,14122.0,14200.0,4607.0
2014-02-14,14195.0,14317.0,14160.0,14250.0,2551.0
2014-02-17,14315.0,14439.0,14299.0,14362.0,2714.0
2014-02-18,14357.0,14563.0,14290.0,14454.0,5545.0
2014-02-19,14475.0,14652.0,14459.0,14505.0,5563.0
2014-02-20,14491.0,14540.0,14300.0,14355.0,3813.0
2014-02-21,14365.0,14479.0,14355.0,14355.0,2263.0
2014-02-24,14346.0,14395.0,14167.0,14382.0,3383.0
2014-02-25,14357.0,14408.0,14200.0,14296.0,2541.0
2014-02-26,14262.0,14363.0,14226.0,14226.0,2829.0
2014-02-27,14250.0,14468.0,14160.0,14445.0,3916.0
2014-02-28,14411.0,14719.0,14390.0,14677.0,6672.0
2014-03-03,14635.0,14749.0,14500.0,14700.0,5542.0
2014-03-04,14700.0,15167.0,14622.0,15125.0,7275.0
2014-03-05,15111.0,15345.0,15070.0,15135.0,5610.0
2014-03-06,15135.0,15562.0,15078.0,15515.0,7069.0
2014-03-07,15530.0,15530.0,15230.0,15264.0,9120.0
2014-03-10,15140.0,15475.0,14830.0,15470.0,7062.0
2014-03-11,15450.0,15762.0,15413.0,15470.0,6579.0
2014-03-12,15434.0,15735.0,15330.0,15674.0,6440.0
2014-03-13,15720.0,15860.0,15620.0,15763.0,3904.0
2014-03-14,15825.0,15999.0,15685.0,15777.0,4567.0
2014-03-17,15760.0,15990.0,15660.0,15949.0,4143.0
2014-03-18,15925.0,16250.0,15925.0,16250.0,5669.0
2014-03-19,16220.0,16385.0,15998.0,16340.0,6109.0
2014-03-20,16345.0,16345.0,15795.0,15863.0,6051.0
2014-03-21,15870.0,16100.0,15829.0,16069.0,3719.0
2014-03-24,15992.0,16189.0,15948.0,16128.0,2867.0
2014-03-25,16100.0,16358.0,16050.0,16050.0,3764.0
2014-03-26,16045.0,16187.0,15703.0,15893.0,5290.0
2014-03-27,15890.0,15925.0,15695.0,15710.0,4250.0
2014-03-28,15750.0,15928.0,15700.0,15745.0,3329.0
2014-03-31,15786.0,15940.0,15705.0,15911.0,3354.0
2014-04-01,15950.0,16050.0,15740.0,16033.0,3855.0
2014-04-02,16062.0,16290.0,16000.0,16183.0,3678.0
2014-04-03,16180.0,16288.0,16091.0,16275.0,2701.0
2014-04-04,16288.0,16591.0,16240.0,16387.0,4235.0
2014-04-08,16520.0,16584.0,16325.0,16438.0,3692.0
2014-04-09,16483.0,16740.0,16375.0,16735.0,3247.0
2014-04-10,16735.0,17226.0,16726.0,17130.0,7339.0
2014-04-11,17139.0,17495.0,17130.0,17475.0,6434.0
2014-04-14,17505.0,17917.0,17495.0,17794.0,5990.0
2014-04-15,17839.0,17910.0,17130.0,17732.0,7980.0
2014-04-16,17670.0,18105.0,17261.0,17886.0,6981.0
2014-04-17,17859.0,18091.0,17760.0,17909.0,3836.0
2014-04-18,,,,17909.0,
2014-04-21,,,,17909.0,
2014-04-22,17894.0,18350.0,17894.0,18340.0,5068.0
2014-04-23,18305.0,18525.0,18000.0,18429.0,7046.0
2014-04-24,18410.0,18600.0,18255.0,18255.0,4826.0
2014-04-25,18255.0,18496.0,18099.0,18480.0,4621.0
2014-04-28,18467.0,18715.0,18100.0,18110.0,5430.0
2014-04-29,18184.0,18360.0,17920.0,18218.0,7111.0
2014-04-30,18160.0,18350.0,18075.0,18325.0,4524.0
2014-05-05,,,,18285.0,
2014-05-06,18288.0,18595.0,18278.0,18552.0,5169.0
2014-05-07,18536.0,18700.0,18516.0,18690.0,4498.0
2014-05-08,18620.0,19786.0,18620.0,19450.0,11869.0
2014-05-09,19493.0,20500.0,19492.0,20200.0,12817.0
2014-05-12,20199.0,21468.0,20199.0,21179.0,8902.0
2014-05-13,21175.0,21625.0,20550.0,20890.0,10923.0
2014-05-14,20828.0,21158.0,19625.0,19625.0,10761.0
2014-05-15,19750.0,19830.0,18090.0,18630.0,16718.0
2014-05-16,18630.0,19300.0,18500.0,19028.0,5106.0
2014-05-19,19049.0,20250.0,19049.0,20250.0,5858.0
2014-05-20,20199.0,20495.0,19361.0,19894.0,7541.0
2014-05-21,19840.0,19900.0,19360.0,19402.0,3069.0
2014-05-22,19400.0,19825.0,19355.0,19682.0,3677.0
2014-05-23,19700.0,19840.0,19475.0,19650.0,2515.0
2014-05-26,,,,19650.0,
2014-05-27,19647.0,19761.0,19540.0,19674.0,1846.0
2014-05-28,19688.0,19770.0,19185.0,19245.0,3969.0
2014-05-29,19290.0,19350.0,18742.0,18890.0,5372.0
2014-05-30,18960.0,19340.0,18815.0,19300.0,3756.0
2014-06-03,19350.0,19480.0,19012.0,19022.0,3198.0
2014-06-04,19010.0,19241.0,18785.0,19156.0,4271.0
2014-06-05,19050.0,19199.0,18924.0,19032.0,2455.0
2014-06-06,19090.0,19200.0,18505.0,18804.0,5612.0
2014-06-09,18870.0,19095.0,18645.0,18919.0,2366.0
2014-06-10,18955.0,18955.0,18550.0,18700.0,3917.0
2014-06-11,18700.0,18790.0,18229.0,18250.0,5564.0
2014-06-12,18280.0,18367.0,17700.0,18087.0,7482.0
2014-06-13,18150.0,18345.0,17810.0,18080.0,3420.0
2014-06-16,18070.0,18734.0,18070.0,18734.0,3876.0
2014-06-17,18700.0,19224.0,18574.0,19224.0,5800.0
2014-06-18,19180.0,19275.0,18530.0,18607.0,5325.0
2014-06-19,18600.0,18700.0,18290.0,18571.0,3934.0
2014-06-20,18554.0,18765.0,18265.0,18407.0,2564.0
2014-06-23,18480.0,18721.0,18332.0,18376.0,2289.0
2014-06-24,18355.0,18424.0,18096.0,18180.0,2952.0
2014-06-25,18199.0,18640.0,18082.0,18610.0,3110.0
2014-06-26,18560.0,18915.0,18510.0,18904.0,3578.0
2014-06-27,18875.0,19000.0,18701.0,18906.0,2723.0
2014-06-30,18820.0,19120.0,18716.0,19070.0,2896.0
2014-07-01,19135.0,19200.0,18870.0,19136.0,3369.0
2014-07-02,19168.0,19800.0,18875.0,19745.0,7453.0
2014-07-03,19775.0,19990.0,19670.0,19820.0,4028.0
2014-07-04,19889.0,19889.0,19360.0,19370.0,3086.0
2014-07-07,19400.0,19435.0,19090.0,19329.0,3188.0
2014-07-08,19350.0,19800.0,19242.0,19726.0,3300.0
2014-07-09,19670.0,19850.0,19384.0,19400.0,2726.0
2014-07-10,19475.0,19539.0,19015.0,19292.0,3483.0
2014-07-11,19275.0,19429.0,19081.0,19378.0,2615.0
2014-07-14,19450.0,19520.0,19162.0,19373.0,2351.0
2014-07-15,19354.0,19405.0,19200.0,19340.0,1987.0
2014-07-16,19350.0,19400.0,19167.0,19214.0,2157.0
2014-07-17,19220.0,19300.0,19075.0,19291.0,2347.0
2014-07-18,19300.0,19300.0,18537.0,18663.0,6269.0
2014-07-21,18600.0,18894.0,18465.0,18872.0,3898.0
2014-07-22,18810.0,19207.0,18810.0,19099.0,3580.0
2014-07-23,19099.0,19100.0,18950.0,19030.0,1672.0
2014-07-24,19050.0,19280.0,19050.0,19182.0,2531.0
2014-07-25,19182.0,19400.0,19053.0,19182.0,2966.0
2014-07-28,19150.0,19250.0,18722.0,18780.0,3778.0
2014-07-29,18825.0,18936.0,18500.0,18715.0,4129.0
2014-07-30,18626.0,19055.0,18551.0,19010.0,2936.0
2014-07-31,18960.0,19100.0,18450.0,18510.0,4813.0
2014-08-01,18550.0,18695.0,18305.0,18422.0,5031.0
2014-08-04,18350.0,18590.0,18335.0,18569.0,2511.0
2014-08-05,18516.0,18633.0,18417.0,18475.0,1863.0
2014-08-06,18450.0,18836.0,18256.0,18733.0,5200.0
2014-08-07,18780.0,19160.0,18700.0,18880.0,5320.0
2014-08-08,18875.0,18960.0,18505.0,18550.0,3266.0
2014-08-11,18600.0,18762.0,18430.0,18720.0,2618.0
2014-08-12,18676.0,19050.0,18655.0,18806.0,3842.0
2014-08-13,18740.0,18850.0,18549.0,18670.0,3284.0
2014-08-14,18572.0,18710.0,18500.0,18600.0,2832.0
2014-08-15,18610.0,18840.0,18560.0,18663.0,2248.0
2014-08-18,18702.0,18744.0,18425.0,18500.0,3752.0
2014-08-19,18525.0,18670.0,18517.0,18652.0,2221.0
2014-08-20,18635.0,19069.0,18608.0,18935.0,5674.0
2014-08-21,18873.0,18973.0,18755.0,18876.0,3498.0
2014-08-22,18860.0,18900.0,18650.0,18750.0,2092.0
2014-08-25,,,,18750.0,
2014-08-26,18751.0,19000.0,18750.0,18940.0,3446.0
2014-08-27,18910.0,18975.0,18680.0,18866.0,3809.0
2014-08-28,18825.0,18889.0,18613.0,18690.0,3120.0
2014-08-29,18651.0,18825.0,18350.0,18795.0,5831.0
2014-09-01,18800.0,18895.0,18689.0,18730.0,2161.0
2014-09-02,18690.0,18760.0,18515.0,18540.0,2625.0
2014-09-03,18513.0,19085.0,18512.0,19080.0,6702.0
2014-09-04,19030.0,19498.0,19020.0,19365.0,7335.0
2014-09-05,19350.0,19599.0,19311.0,19599.0,4132.0
2014-09-09,19852.0,19929.0,18827.0,18865.0,8736.0
2014-09-10,18909.0,19000.0,18600.0,18750.0,4875.0
2014-09-11,18740.0,18843.0,18327.0,18373.0,5537.0
2014-09-12,18380.0,18698.0,18320.0,18426.0,3473.0
2014-09-15,18330.0,18474.0,18066.0,18099.0,5876.0
2014-09-16,18100.0,18310.0,17770.0,18305.0,7789.0
2014-09-17,18274.0,18377.0,17950.0,18061.0,3762.0
2014-09-18,18140.0,18140.0,17851.0,17858.0,2649.0
2014-09-19,17895.0,17978.0,17750.0,17775.0,2674.0
2014-09-22,17854.0,17854.0,16924.0,16980.0,8094.0
2014-09-23,16935.0,17248.0,16483.0,17179.0,5123.0
2014-09-24,17200.0,17474.0,17072.0,17474.0,3658.0
2014-09-25,17480.0,17501.0,17212.0,17247.0,2738.0
2014-09-26,17285.0,17456.0,16851.0,16860.0,3557.0
2014-09-29,16940.0,16940.0,16547.0,16659.0,4187.0
2014-09-30,16720.0,16825.0,16265.0,16265.0,5638.0
2014-10-08,16901.0,16950.0,16380.0,16427.0,3108.0
2014-10-09,16475.0,16843.0,16475.0,16600.0,2587.0
2014-10-10,16570.0,16694.0,16351.0,16420.0,2977.0
2014-10-13,16415.0,16645.0,16375.0,16510.0,1478.0
2014-10-14,16428.0,16629.0,16225.0,16364.0,3132.0
2014-10-15,16350.0,16490.0,15725.0,15725.0,5051.0
2014-10-16,15799.0,15849.0,15340.0,15548.0,5676.0
2014-10-17,15600.0,15889.0,15470.0,15695.0,3340.0
2014-10-20,15789.0,15835.0,15216.0,15275.0,4448.0
2014-10-21,15350.0,15430.0,15080.0,15330.0,4103.0
2014-10-22,15350.0,15436.0,15190.0,15244.0,2876.0
2014-10-23,15328.0,15375.0,15074.0,15210.0,3594.0
2014-10-24,15230.0,15255.0,14950.0,14950.0,2788.0
2014-10-27,14950.0,15000.0,14700.0,14700.0,3889.0
2014-10-28,14731.0,15650.0,14690.0,15610.0,5815.0
2014-10-29,15620.0,15900.0,15425.0,15640.0,4982.0
2014-10-30,15551.0,15825.0,15336.0,15763.0,3599.0
2014-10-31,15750.0,16175.0,15639.0,15740.0,5044.0
2014-11-03,15661.0,15834.0,15560.0,15755.0,3197.0
2014-11-04,15700.0,15800.0,15210.0,15238.0,4296.0
2014-11-05,15250.0,15369.0,14900.0,15335.0,5005.0
2014-11-06,15290.0,15498.0,15230.0,15477.0,2237.0
2014-11-07,15400.0,15633.0,15320.0,15410.0,3423.0
2014-11-10,15376.0,15460.0,15130.0,15240.0,2993.0
2014-11-11,15239.0,15475.0,15100.0,15455.0,2770.0
2014-11-12,15470.0,15794.0,15381.0,15567.0,3467.0
2014-11-13,15575.0,15766.0,15315.0,15315.0,3219.0
2014-11-14,15350.0,15641.0,15316.0,15585.0,3382.0
2014-11-17,15544.0,15795.0,15544.0,15789.0,2829.0
2014-11-18,15757.0,15882.0,15541.0,15640.0,3954.0
2014-11-19,15620.0,16294.0,15566.0,16095.0,6460.0
2014-11-20,16250.0,16440.0,16087.0,16330.0,4592.0
2014-11-21,16305.0,16640.0,16284.0,16530.0,6266.0
2014-11-24,16612.0,16770.0,16431.0,16554.0,4158.0
2014-11-25,16550.0,16639.0,16321.0,16475.0,4314.0
2014-11-26,16465.0,16479.0,16245.0,16389.0,3026.0
2014-11-27,16369.0,16500.0,16350.0,16375.0,2364.0
2014-11-28,16371.0,16458.0,16035.0,16184.0,5500.0
2014-12-01,16080.0,16350.0,15868.0,16312.0,6124.0
2014-12-02,16252.0,16343.0,16123.0,16300.0,3019.0
2014-12-03,16297.0,16698.0,16238.0,16590.0,5342.0
2014-12-04,16565.0,17140.0,16565.0,17115.0,6120.0
2014-12-05,17147.0,17200.0,16733.0,16738.0,4426.0
2014-12-08,16790.0,16880.0,16618.0,16689.0,3350.0
2014-12-09,16655.0,16714.0,16339.0,16560.0,5005.0
2014-12-10,16540.0,16620.0,16325.0,16350.0,3101.0
2014-12-11,16325.0,16415.0,16180.0,16223.0,3548.0
2014-12-12,16230.0,16725.0,16228.0,16600.0,3259.0
2014-12-15,16580.0,16860.0,16405.0,16405.0,3943.0
2014-12-16,16410.0,16465.0,15925.0,15981.0,5598.0
2014-12-17,16000.0,16050.0,15365.0,15671.0,7777.0
2014-12-18,15640.0,15849.0,15200.0,15520.0,5352.0
2014-12-19,15570.0,15800.0,15408.0,15612.0,3429.0
2014-12-22,15650.0,15819.0,15562.0,15625.0,2743.0
2014-12-23,15642.0,15685.0,15418.0,15445.0,2185.0
2014-12-24,15474.0,15625.0,15225.0,15293.0,2220.0
2014-12-25,,,,15293.0,
2014-12-26,,,,15293.0,
2014-12-29,15220.0,15468.0,15035.0,15054.0,3419.0
2014-12-30,15100.0,15160.0,15025.0,15045.0,202.0
2014-12-31,15117.0,15219.0,14925.0,15148.0,1871.0
2015-01-05,14830.0,15175.0,14625.0,15125.0,5280.0
2015-01-06,15111.0,15525.0,15080.0,15257.0,4423.0
2015-01-07,15325.0,15567.0,15225.0,15531.0,3379.0
2015-01-08,15500.0,15590.0,15261.0,15573.0,3598.0
2015-01-09,15460.0,15677.0,15274.0,15300.0,2834.0
2015-01-12,15320.0,15360.0,15024.0,15144.0,3340.0
2015-01-13,15101.0,15160.0,14465.0,14499.0,5885.0
2015-01-14,14544.0,14650.0,13945.0,14295.0,10976.0
2015-01-15,14438.0,14705.0,14360.0,14447.0,4964.0
2015-01-16,14447.0,14800.0,14401.0,14750.0,3884.0
2015-01-19,14750.0,14755.0,14415.0,14470.0,2732.0
2015-01-20,14500.0,14875.0,14445.0,14735.0,3322.0
2015-01-21,14755.0,15140.0,14680.0,15060.0,4484.0
2015-01-22,15100.0,15170.0,14605.0,14795.0,4847.0
2015-01-23,14795.0,14850.0,14215.0,14250.0,5142.0
2015-01-26,14190.0,14810.0,14015.0,14745.0,4733.0
2015-01-27,14690.0,14825.0,14480.0,14765.0,4391.0
2015-01-28,14775.0,15070.0,14670.0,14950.0,4273.0
2015-01-29,14965.0,14975.0,14745.0,14925.0,3045.0
2015-01-30,14930.0,15170.0,14710.0,15170.0,4507.0
2015-02-02,15085.0,15400.0,14995.0,15255.0,4742.0
2015-02-03,15305.0,15505.0,15240.0,15415.0,3950.0
2015-02-04,15375.0,15425.0,14860.0,15120.0,6139.0
2015-02-05,15050.0,15150.0,14755.0,15090.0,3918.0
2015-02-06,15055.0,15225.0,14900.0,15130.0,3721.0
2015-02-09,15115.0,15260.0,15050.0,15165.0,2993.0
2015-02-10,15165.0,15165.0,14720.0,14795.0,4337.0
2015-02-11,14790.0,14900.0,14510.0,14735.0,4900.0
2015-02-12,14710.0,14850.0,14545.0,14745.0,3814.0
2015-02-13,14700.0,14860.0,14600.0,14655.0,3369.0
2015-02-16,14690.0,14710.0,14500.0,14560.0,3013.0
2015-02-17,14550.0,14550.0,14080.0,14240.0,5303.0
2015-02-25,14355.0,14475.0,14250.0,14305.0,2975.0
2015-02-26,14310.0,14575.0,14290.0,14395.0,3659.0
2015-02-27,14395.0,14415.0,13985.0,14080.0,4213.0
2015-03-02,14120.0,14180.0,13860.0,13860.0,4329.0
2015-03-03,13895.0,13940.0,13610.0,13675.0,4922.0
2015-03-04,13675.0,14000.0,13610.0,13975.0,4326.0
2015-03-05,13965.0,14270.0,13900.0,14170.0,4360.0
2015-03-06,14155.0,14400.0,14050.0,14395.0,4377.0
2015-03-09,14350.0,14675.0,14255.0,14415.0,4577.0
2015-03-10,14455.0,14465.0,14020.0,14060.0,4356.0
2015-03-11,14050.0,14210.0,13720.0,13795.0,5053.0
2015-03-12,13775.0,14075.0,13775.0,13995.0,4084.0
2015-03-13,13950.0,14160.0,13870.0,14145.0,3183.0
2015-03-16,14075.0,14195.0,13890.0,13940.0,3199.0
2015-03-17,13950.0,13950.0,13550.0,13765.0,5941.0
2015-03-18,13750.0,13800.0,13490.0,13515.0,4690.0
2015-03-19,13680.0,13780.0,13610.0,13750.0,3760.0
2015-03-20,13750.0,14245.0,13700.0,14135.0,5647.0
2015-03-23,14200.0,14365.0,14100.0,14290.0,3730.0
2015-03-24,14360.0,14380.0,13935.0,13955.0,4281.0
2015-03-25,13965.0,14015.0,13625.0,13670.0,5082.0
2015-03-26,13715.0,13995.0,13600.0,13605.0,5374.0
2015-03-27,13695.0,13770.0,13260.0,13260.0,7780.0
2015-03-30,13295.0,13350.0,12795.0,12865.0,7914.0
2015-03-31,12830.0,12885.0,12340.0,12350.0,10593.0
2015-04-01,12310.0,12775.0,12310.0,12700.0,7527.0
2015-04-02,12770.0,13080.0,12610.0,13000.0,6792.0
2015-04-03,,,,13000.0,
2015-04-07,13050.0,13190.0,12560.0,12650.0,7938.0
2015-04-08,12610.0,12840.0,12570.0,12660.0,5752.0
2015-04-09,12670.0,12750.0,12475.0,12535.0,4829.0
2015-04-10,12560.0,12830.0,12560.0,12680.0,5647.0
2015-04-13,12685.0,12830.0,12440.0,12500.0,6768.0
2015-04-14,12500.0,12650.0,12205.0,12560.0,6510.0
2015-04-15,12580.0,12715.0,12550.0,12680.0,5354.0
2015-04-16,12715.0,12935.0,12610.0,12795.0,5752.0
2015-04-17,12765.0,12850.0,12550.0,12600.0,4728.0
2015-04-20,12675.0,12820.0,12385.0,12770.0,7298.0
2015-04-21,12815.0,12930.0,12640.0,12680.0,4870.0
2015-04-22,12695.0,12800.0,12625.0,12655.0,3112.0
2015-04-23,12660.0,12800.0,12535.0,12715.0,4060.0
2015-04-24,12710.0,13320.0,12700.0,13255.0,7073.0
2015-04-27,13260.0,13690.0,13240.0,13460.0,7524.0
2015-04-28,13515.0,13550.0,13270.0,13410.0,6164.0
2015-04-29,13420.0,13510.0,13210.0,13455.0,4682.0
2015-04-30,13450.0,13960.0,13450.0,13925.0,9970.0
2015-05-04,,,,13750.0,
2015-05-05,13850.0,14350.0,13680.0,14245.0,9860.0
2015-05-06,14250.0,14585.0,13870.0,13970.0,10653.0
2015-05-07,13900.0,14200.0,13750.0,14150.0,8364.0
2015-05-08,14075.0,14390.0,14060.0,14330.0,3594.0
2015-05-11,14350.0,14520.0,14205.0,14270.0,6478.0
2015-05-12,14280.0,14335.0,14020.0,14300.0,4938.0
2015-05-13,14320.0,14350.0,13975.0,14000.0,5280.0
2015-05-14,14000.0,14035.0,13765.0,13830.0,5523.0
2015-05-15,13790.0,14030.0,13680.0,13865.0,4964.0
2015-05-18,13855.0,13950.0,13710.0,13710.0,3961.0
2015-05-19,13725.0,13795.0,12915.0,12950.0,8638.0
2015-05-20,12970.0,13100.0,12785.0,13080.0,5998.0
2015-05-21,13100.0,13285.0,12930.0,13030.0,5642.0
2015-05-22,13030.0,13110.0,12680.0,12755.0,7178.0
2015-05-25,,,,12755.0,
2015-05-26,12825.0,13005.0,12600.0,12715.0,7215.0
2015-05-27,12740.0,12910.0,12650.0,12870.0,5716.0
2015-05-28,12890.0,13030.0,12755.0,12795.0,6014.0
2015-05-29,12855.0,12855.0,12560.0,12600.0,6303.0
2015-06-01,12620.0,13030.0,12510.0,12965.0,6452.0
2015-06-02,12910.0,13125.0,12825.0,13005.0,6223.0
2015-06-03,13045.0,13065.0,12895.0,12940.0,4351.0
2015-06-04,12985.0,12990.0,12770.0,12935.0,4921.0
2015-06-05,12940.0,13170.0,12840.0,13100.0,5340.0
2015-06-08,13100.0,13440.0,13060.0,13390.0,6016.0
2015-06-09,13365.0,13620.0,13350.0,13370.0,6538.0
2015-06-10,13380.0,13680.0,13350.0,13530.0,6689.0
2015-06-11,13510.0,13560.0,13250.0,13330.0,5387.0
2015-06-12,13310.0,13320.0,12930.0,13125.0,6072.0
2015-06-15,13100.0,13130.0,12780.0,12940.0,5415.0
2015-06-16,12945.0,12975.0,12680.0,12690.0,5132.0
2015-06-17,12665.0,12915.0,12650.0,12800.0,4688.0
2015-06-18,12810.0,12935.0,12670.0,12715.0,4628.0
2015-06-19,12725.0,12775.0,12585.0,12655.0,3759.0
2015-06-23,12490.0,12905.0,12465.0,12850.0,6571.0
2015-06-24,12795.0,12965.0,12715.0,12740.0,4815.0
2015-06-25,12750.0,12825.0,12580.0,12710.0,4895.0
2015-06-26,12725.0,12800.0,12400.0,12435.0,4751.0
2015-06-29,12445.0,12530.0,11730.0,11800.0,34430.0
2015-06-30,11835.0,12130.0,10795.0,12015.0,11688.0
2015-07-01,11990.0,11990.0,11990.0,11990.0,17831.0
2015-07-02,11980.0,12245.0,11950.0,12195.0,5077.0
2015-07-03,12180.0,12215.0,11930.0,11940.0,4409.0
2015-07-06,12190.0,12200.0,11515.0,11645.0,7828.0
2015-07-07,11680.0,11780.0,10440.0,10770.0,13439.0
2015-07-08,10785.0,11070.0,10430.0,10900.0,14855.0
2015-07-09,10825.0,11525.0,10760.0,11450.0,12737.0
2015-07-10,11500.0,11670.0,11165.0,11240.0,7877.0
2015-07-13,11185.0,11700.0,10860.0,11575.0,10818.0
2015-07-14,11575.0,11650.0,11395.0,11605.0,4698.0
2015-07-15,11565.0,11875.0,11450.0,11460.0,8189.0
2015-07-16,11495.0,11680.0,11345.0,11580.0,5030.0
2015-07-17,11540.0,11595.0,11410.0,11440.0,4531.0
2015-07-20,11500.0,11730.0,11400.0,11695.0,4632.0
2015-07-21,11705.0,11980.0,11615.0,11665.0,5660.0
2015-07-22,11680.0,11740.0,11435.0,11455.0,6346.0
2015-07-23,11455.0,11500.0,11310.0,11420.0,5241.0
2015-07-24,11350.0,11420.0,11175.0,11340.0,4706.0
2015-07-27,11370.0,11405.0,10905.0,10980.0,6129.0
2015-07-28,11000.0,11345.0,11000.0,11280.0,5581.0
2015-07-29,11235.0,11400.0,11130.0,11240.0,5635.0
2015-07-30,11290.0,11360.0,10955.0,11005.0,6784.0
2015-07-31,11055.0,11145.0,10875.0,11065.0,7089.0
2015-08-03,11085.0,11090.0,10660.0,10760.0,7302.0
2015-08-04,10720.0,10970.0,10715.0,10840.0,5517.0
2015-08-05,10830.0,10975.0,10780.0,10820.0,5923.0
2015-08-06,10835.0,10980.0,10815.0,10845.0,4332.0
2015-08-07,10835.0,10975.0,10750.0,10800.0,5610.0
2015-08-10,10800.0,11220.0,10780.0,11180.0,5750.0
2015-08-11,11195.0,11275.0,10670.0,10700.0,8631.0
2015-08-12,10745.0,10750.0,9100.0,10600.0,10976.0
2015-08-13,10670.0,10720.0,10415.0,10450.0,4692.0
2015-08-14,10455.0,10635.0,10445.0,10625.0,2708.0
2015-08-17,10700.0,10705.0,10540.0,10630.0,4188.0
2015-08-18,10580.0,10625.0,10300.0,10350.0,5919.0
2015-08-19,10360.0,10480.0,10335.0,10435.0,4376.0
2015-08-20,10420.0,10540.0,10290.0,10335.0,5793.0
2015-08-21,10335.0,10380.0,10065.0,10185.0,7166.0
2015-08-24,10125.0,10180.0,9215.0,9520.0,12363.0
2015-08-25,9500.0,9750.0,9310.0,9565.0,7972.0
2015-08-26,9565.0,9665.0,9350.0,9535.0,6053.0
2015-08-27,9555.0,10090.0,9550.0,10030.0,9030.0
2015-08-28,10025.0,10210.0,9805.0,10060.0,9461.0
2015-08-31,,,,10060.0,
2015-09-01,9875.0,9960.0,9735.0,9740.0,7460.0
2015-09-02,9730.0,9940.0,9715.0,9845.0,5847.0
2015-09-07,9925.0,9940.0,9700.0,9705.0,3535.0
2015-09-08,9735.0,10050.0,9640.0,9995.0,6863.0
2015-09-09,9965.0,10140.0,9960.0,10000.0,5701.0
2015-09-10,9965.0,10475.0,9950.0,10385.0,9102.0
2015-09-11,10375.0,10405.0,10215.0,10290.0,4619.0
2015-09-14,10340.0,10350.0,9870.0,9905.0,6590.0
2015-09-15,9905.0,10075.0,9760.0,10055.0,8002.0
2015-09-16,10045.0,10290.0,9950.0,10050.0,6110.0
2015-09-17,10090.0,10190.0,9920.0,9920.0,6256.0
2015-09-18,9990.0,10040.0,9700.0,9700.0,10078.0
2015-09-21,9700.0,9940.0,9700.0,9835.0,8587.0
2015-09-22,9885.0,9895.0,9605.0,9650.0,6966.0
2015-09-23,9690.0,9870.0,9605.0,9765.0,5766.0
2015-09-24,9790.0,9925.0,9720.0,9915.0,6499.0
2015-09-25,9875.0,9965.0,9825.0,9960.0,5862.0
2015-09-28,9980.0,10025.0,9780.0,9795.0,5999.0
2015-09-29,9775.0,9915.0,9690.0,9880.0,5948.0
2015-09-30,9880.0,10380.0,9835.0,10330.0,10984.0
2015-10-08,10120.0,10200.0,10075.0,10170.0,6218.0
2015-10-09,10245.0,10785.0,10210.0,10590.0,15294.0
2015-10-12,10550.0,10745.0,10465.0,10545.0,5746.0
2015-10-13,10595.0,10610.0,10410.0,10435.0,4087.0
2015-10-14,10465.0,10505.0,10375.0,10500.0,3855.0
2015-10-15,10500.0,10680.0,10450.0,10545.0,5012.0
2015-10-16,10560.0,10645.0,10515.0,10555.0,3641.0
2015-10-19,10550.0,10640.0,10315.0,10375.0,4913.0
2015-10-20,10330.0,10440.0,10285.0,10435.0,4569.0
2015-10-21,10400.0,10430.0,10240.0,10380.0,4926.0
2015-10-22,10430.0,10485.0,10345.0,10385.0,3725.0
2015-10-23,10365.0,10675.0,10360.0,10540.0,6196.0
2015-10-26,10530.0,10580.0,10395.0,10500.0,4871.0
