指标名称,银行间质押式回购加权利率:7天,银行间质押式回购加权利率:1个月,成交量:银行间质押式回购,中债商业银行同业存单到期收益率(AAA):3个月,中债商业银行同业存单到期收益率(AAA):1年,中债商业银行普通债到期收益率(AAA):1年,中债商业银行普通债到期收益率(AAA):5年,同业存单:发行利率(股份制银行):3个月,同业存单:发行利率(股份制银行):1年,银行间同业拆借加权利率:7天,中国工商银行:定期存款利率:1年(整存整取),中国工商银行:活期存款利率
2019-04-04,2.2374,2.5301,38075.4257,2.5937,3.0306,3.0306,3.8869,2.64,3.075,2.8373,,
2019-04-08,2.357,3.0107,40408.6036,2.6497,3.0506,3.0506,3.8867,2.616,3.056,3.2672,,
2019-04-09,2.4801,3.1144,37204.0985,2.7229,3.0606,3.0606,3.9275,2.62,3.05,2.8473,,
2019-04-10,2.7008,3.1947,34806.151,2.758,3.0932,3.1235,3.9626,2.62,3.0867,3.0294,,
2019-04-11,2.6672,3.2582,33565.0988,2.7737,3.08,3.1018,3.9498,2.6725,3.1025,3.3446,,
2019-04-12,2.7254,3.2421,30393.4479,2.7974,3.0901,3.0945,3.9472,2.7167,3.1567,3.1046,,
2019-04-15,3.0724,3.3046,32589.4133,2.9067,3.1301,3.1345,4.0173,2.9,3.1625,3.4592,,
2019-04-16,3.2348,3.3296,30547.1417,2.9161,3.1501,3.1545,4.036,2.74,3.15,3.5344,,
2019-04-17,3.1409,3.1334,30789.8058,2.9143,3.1501,3.1545,4.0587,2.7198,3.1783,3.5338,,
2019-04-18,2.9758,3.2498,33474.9945,2.8603,3.1401,3.1445,4.0408,2.9125,3.194,3.4432,,
2019-04-19,2.7562,3.172,31963.837,2.8558,3.1301,3.1345,4.0307,2.9125,3.192,3.1367,,
2019-04-22,2.6746,3.0765,35695.0696,2.8583,3.1302,3.1346,4.0307,2.892,3.1908,3.2055,,
2019-04-23,2.9493,3.1672,32585.6301,2.9009,3.1702,3.1746,4.0154,2.905,3.18,3.2647,,
2019-04-24,3.0015,3.0786,33451.4786,2.9501,3.1502,3.1546,3.992,2.9387,3.2017,3.9243,,
2019-04-25,2.8898,3.105,32881.1535,3.0054,3.2,3.2044,4.0214,2.9913,3.2,3.9207,,
2019-04-26,2.7305,2.9872,30884.1111,3.0211,3.2,3.2044,4.0213,2.9816,3.24,2.9655,,
2019-04-28,2.771,3.35,19388.4825,2.95,3.2,3.2044,4.0265,3.0583,3.23,3.0083,,
2019-04-29,2.9334,3.5584,30245.5247,2.9743,3.2029,3.2073,3.999,3.062,3.23,3.0828,,
2019-04-30,2.7403,3.4582,16180.4917,2.8501,3.2,3.2044,3.9921,3.0217,3.21,3.1169,,
2019-05-05,2.4393,2.6184,20531.4513,2.9081,3.175,3.1794,3.9894,3.0411,3.238,3.9355,,
2019-05-06,2.408,2.7881,37116.9354,2.9349,3.15,3.237,3.9511,2.984,3.246,3.2272,,
2019-05-07,2.2986,2.8787,40422.9626,2.9304,3.13,3.2367,3.9355,3.0161,3.2322,2.9647,,
2019-05-08,2.246,2.9171,40606.9221,2.8831,3.15,3.2567,3.9355,2.968,3.19,2.6242,,
2019-05-09,2.3341,2.8341,38801.8621,2.8498,3.15,3.2567,3.9265,2.796,3.2111,2.831,,
2019-05-10,2.3752,3.0269,36377.4729,2.8789,3.155,3.2617,3.9167,2.83,3.2191,3.182,,
2019-05-13,2.4401,3.0332,38890.5734,2.8693,3.17,3.249,3.9235,2.8633,3.2367,3.2961,,
2019-05-14,2.5887,3.2965,37566.0432,2.8835,3.175,3.254,3.896,2.8833,3.2367,3.1618,,
2019-05-15,2.625,3.0034,35975.4318,2.9,3.18,3.259,3.8963,3.0,3.235,3.0486,,
2019-05-16,2.5912,3.0425,35407.9276,2.9001,3.19,3.234,3.8775,2.928,3.26,3.2773,,
2019-05-17,2.5627,3.1801,32342.5618,2.9001,3.18,3.224,3.8776,2.932,3.2525,3.2568,,
2019-05-20,2.8613,3.173,33191.9535,2.9499,3.18,3.224,3.875,2.94,3.225,3.3124,,
2019-05-21,2.876,3.1816,32983.4118,2.9431,3.19,3.234,3.8704,2.875,3.25,3.3531,,
2019-05-22,2.7303,3.5538,33216.0347,2.9069,3.1902,3.2342,3.8794,2.9416,3.25,3.1145,,
2019-05-23,2.5891,3.0545,33199.6899,2.9229,3.2,3.261,3.8893,2.9233,3.2529,3.0955,,
2019-05-24,2.5321,2.9542,31723.2289,2.9216,3.19,3.251,3.8657,2.9746,3.2686,3.4211,,
2019-05-27,3.0578,3.1938,32562.8736,2.9503,3.23,3.291,3.8957,2.926,3.2588,3.3149,,
2019-05-28,3.625,3.3133,28529.8738,3.0739,3.2957,3.3277,3.9183,2.98,3.23,3.584,,
2019-05-29,3.0472,3.2251,26929.3508,2.9502,3.2107,3.302,3.8926,2.85,3.2475,3.0951,,
2019-05-30,2.749,2.8964,24817.652,2.9293,3.2003,3.3116,3.8776,,3.2,3.0431,,
2019-05-31,2.5885,2.8223,18305.9714,2.9309,3.2103,3.3216,3.8926,,3.25,3.9896,,
2019-06-03,2.4523,3.1501,28826.0942,2.9301,3.2153,3.3266,3.8963,2.9,3.25,3.9526,,
2019-06-04,2.4293,3.2707,31929.6464,2.9524,3.2203,3.3316,3.8963,2.894,3.25,3.0305,,
2019-06-05,2.4689,3.488,33596.8751,2.9456,3.2303,3.3216,3.9031,2.9049,3.27,2.9243,,
2019-06-06,2.4397,3.6048,35139.3484,2.9501,3.23,3.3213,3.8963,2.9529,3.25,3.2266,,
2019-06-10,2.5166,3.7748,36116.1664,2.9321,3.211,3.3023,3.8999,2.9686,3.275,3.5655,,
2019-06-11,2.5609,3.9202,34357.4535,2.9298,3.2208,3.3121,3.9193,2.997,3.2625,3.1107,,
2019-06-12,2.5763,4.0039,34355.7555,2.9205,3.2303,3.3216,3.9248,2.9,3.2857,3.1241,,
2019-06-13,2.5704,4.4535,31287.1897,2.9499,3.2304,3.3217,3.9472,2.96,3.2917,3.334,,
2019-06-14,2.5051,4.8072,30257.3603,2.9185,3.23,3.323,3.9322,2.99,3.3014,2.8292,,
2019-06-17,2.519,5.2776,31398.0596,2.9406,3.21,3.3128,3.9109,2.9433,3.276,3.504,,
2019-06-18,2.4097,4.7525,32616.4176,2.8002,3.15,3.3078,3.8966,2.8885,3.2513,2.9767,,
2019-06-19,2.3039,4.1619,32811.8548,2.6685,3.1306,3.25,3.908,2.85,3.2017,3.0323,,
2019-06-20,2.2204,4.9804,33096.0511,2.6095,3.1006,3.22,3.884,2.806,3.1625,3.2831,,
2019-06-21,2.0499,3.169,32772.0741,2.5303,3.0806,3.1821,3.8755,2.6875,3.139,3.2007,,
2019-06-24,2.6345,3.3448,34714.9603,2.4998,3.0806,3.1821,3.8717,2.625,3.06,3.1657,,
2019-06-25,2.7116,3.868,33694.6806,2.5606,3.0706,3.1721,3.8461,,3.05,3.0192,,
2019-06-26,2.6703,2.995,33454.6418,2.5108,3.0756,3.1771,3.831,2.5,3.06,2.7872,,
2019-06-27,2.7512,2.89,30500.845,2.4306,3.07,3.1564,3.8212,2.4999,3.074,3.0993,,
2019-06-28,2.6603,3.4167,22221.4863,2.3574,3.07,3.0765,3.8202,2.5,3.1,3.5779,,
2019-07-01,2.2449,2.7349,34311.7489,2.3009,3.0638,3.0821,3.8325,2.4499,3.1,2.8802,,
2019-07-02,2.1339,2.5709,37969.3413,2.45,3.0495,3.0678,3.8041,2.475,3.1086,2.6673,,
2019-07-03,2.1729,2.7093,38921.3397,2.3684,3.03,3.0478,3.7493,2.495,3.08,2.3763,,
2019-07-04,2.1395,2.7924,40306.158,2.3265,3.004,3.0218,3.7499,2.4688,3.0771,2.8096,,
2019-07-05,2.108,2.8988,38822.2685,2.3588,3.0,3.0178,3.7584,2.48,3.0567,3.1174,,
2019-07-08,2.4144,3.2135,39629.3204,2.4004,3.01,3.0378,3.7773,2.5001,3.05,3.1025,,
2019-07-09,2.4634,3.2848,37577.6044,2.492,3.0202,3.0589,3.7774,2.5,3.0722,3.1878,,
2019-07-10,2.4297,3.4775,35881.8867,2.5032,3.02,3.0587,3.7798,2.53,3.0829,2.8249,,
2019-07-11,2.4178,3.6378,35996.5102,2.541,3.03,3.0687,3.78,2.5429,3.085,2.8721,,
2019-07-12,2.4486,3.5504,34443.8019,2.5227,3.03,3.0687,3.7983,2.5333,3.0873,3.2583,,
2019-07-15,2.7579,3.5218,32293.4961,2.5314,3.03,3.0687,3.7897,2.5201,3.0956,3.1776,,
2019-07-16,2.8782,3.603,31438.7441,2.5308,3.03,3.0687,3.7896,2.5286,3.0989,3.2163,,
2019-07-17,2.9644,3.6107,29005.2373,2.506,3.03,3.0687,3.7801,2.55,3.1043,3.0984,,
2019-07-18,3.1103,3.5678,26571.987,2.6035,3.02,3.0587,3.7864,2.5717,3.109,3.3347,,
2019-07-19,3.0559,3.3522,24687.2752,2.6001,3.0386,3.0773,3.7764,2.6375,3.0964,3.5881,,
2019-07-22,2.8618,3.8699,27605.661,2.5908,3.0286,3.0673,3.7714,2.6575,3.1036,3.4326,,
2019-07-23,2.7486,3.7565,31355.4665,2.599,3.024,3.0519,3.7566,2.61,3.09,3.2603,,
2019-07-24,2.6217,3.5408,33448.3095,2.5703,3.01,3.0223,3.76,2.61,3.0763,3.0392,,
2019-07-25,2.8741,3.7843,34147.278,2.5965,3.02,3.0241,3.766,2.608,3.105,3.1057,,
2019-07-26,2.8579,3.2588,30019.6168,2.55,3.0221,3.0139,3.7781,2.6278,3.086,3.2865,,
2019-07-29,2.8794,3.0133,31066.7331,2.5525,3.0321,3.0239,3.7875,2.65,3.098,3.1043,,
2019-07-30,2.8655,3.0377,30341.2881,2.6003,3.0321,3.0239,3.7761,2.65,3.085,2.9446,,
2019-07-31,2.7875,3.3164,22323.5706,2.6193,3.0298,3.0216,3.754,2.6428,3.05,3.2558,,
2019-08-01,2.675,2.6375,30551.242,2.6193,3.0298,3.0216,3.7534,2.6667,3.03,3.6552,,
2019-08-02,2.6812,2.9038,31401.0002,2.5906,3.0018,2.9936,3.7024,2.6299,3.0708,3.0917,,
2019-08-05,2.6962,2.8345,31590.6464,2.5712,2.9921,2.9839,3.6797,2.5728,3.0609,3.3399,,
2019-08-06,2.6395,2.7777,33495.9439,2.5501,2.99,2.9539,3.6438,2.6275,3.0522,3.0594,,
2019-08-07,2.5538,2.9359,33879.892,2.5762,2.9881,2.952,3.6241,2.62,3.054,3.0783,,
2019-08-08,2.5845,2.9746,32446.6849,2.5962,2.9909,2.9548,3.6017,2.6475,3.0444,3.6399,,
2019-08-09,2.647,3.2012,31707.8399,2.5862,2.9958,2.9597,3.583,2.6189,3.06,3.3373,,
2019-08-12,2.7632,3.226,32166.8888,2.5958,2.9979,2.9976,3.5907,2.674,3.09,3.156,,
2019-08-13,2.9364,3.4336,30321.5165,2.6458,3.0179,2.994,3.5799,2.7018,3.1286,3.0627,,
2019-08-14,2.9157,3.2393,29203.0468,2.6807,3.0103,2.9864,3.5799,2.7291,3.0789,3.0377,,
2019-08-15,2.8633,3.3162,31765.6144,2.6498,3.0008,2.9769,3.5803,2.7375,3.081,3.6889,,
2019-08-16,2.8474,3.2867,30965.6306,2.7061,3.0,2.9761,3.5802,2.7583,3.0627,3.4038,,
2019-08-19,2.8371,3.3298,32444.0978,2.7032,3.01,2.9871,3.5851,2.8,3.07,3.0338,,
2019-08-20,2.8315,3.2076,33979.2908,2.701,2.9997,3.0082,3.5898,2.7166,3.0589,3.0317,,
2019-08-21,2.8015,3.4994,33097.959,2.6999,2.9997,2.9791,3.5948,2.7611,3.074,3.0822,,
2019-08-22,2.7521,4.0053,34406.7543,2.7204,3.009,2.9884,3.6141,2.7283,3.0683,3.3487,,
2019-08-23,2.7162,3.2634,34004.7766,2.7104,3.0026,3.0084,3.6212,2.7838,3.0688,3.8972,,
2019-08-26,2.9303,3.3997,33967.3609,2.7108,2.9977,3.0035,3.6162,2.7925,3.0675,3.0088,,
2019-08-27,2.9319,3.4146,34095.5807,2.7296,3.0044,3.0102,3.625,2.7888,3.063,2.957,,
2019-08-28,2.8968,3.3036,32928.8092,2.7233,3.015,3.0208,3.6367,2.78,3.0657,2.9581,,
2019-08-29,2.8469,4.2834,32029.8837,2.7366,3.0,3.0058,3.6314,2.748,3.0725,3.2442,,
2019-08-30,2.8098,5.5103,24551.8231,2.6977,3.0012,3.007,3.6256,2.8001,3.046,3.6885,,
2019-09-02,2.7681,2.8985,34667.5425,2.7275,3.0004,3.0062,3.6265,2.75,3.0467,3.0716,,
2019-09-03,2.7237,2.9316,35519.0616,2.7737,2.9997,3.0334,3.627,2.8001,3.0718,2.8029,,
2019-09-04,2.6936,3.0176,36134.6594,2.7741,3.01,3.0246,3.627,2.8256,3.05,3.1333,,
2019-09-05,2.717,2.9237,37298.4068,2.7599,2.9997,3.0313,3.5967,2.8375,3.05,3.278,,
2019-09-06,2.7309,3.0441,34818.0341,2.7632,2.9918,3.0234,3.5919,2.8001,3.0709,3.649,,
2019-09-09,2.772,3.244,35903.3099,2.735,2.9915,3.0231,3.5781,2.75,3.0586,3.1146,,
2019-09-10,2.7736,3.188,35503.3036,2.7051,2.9997,3.0313,3.5782,2.794,3.05,3.0008,,
2019-09-11,2.7614,3.2339,35799.2194,2.6798,2.9857,3.0138,3.5849,2.8025,2.9967,3.0218,,
2019-09-12,2.7373,3.1647,34958.7969,2.6906,2.9798,3.0254,3.5987,2.7783,2.995,3.3956,,
2019-09-16,2.7172,3.1276,35979.5327,2.6693,2.9764,3.0106,3.6199,2.7165,3.0125,3.2995,,
2019-09-17,2.7235,3.1207,35141.0294,2.6505,2.9719,3.0061,3.6328,2.6959,3.0086,3.0985,,
2019-09-18,2.8066,3.0755,33753.9119,2.6701,2.97,3.0055,3.6216,2.7437,3.0225,3.1559,,
2019-09-19,2.9072,3.086,31082.7536,2.6699,2.9809,2.9838,3.648,2.6999,3.0234,3.4582,,
2019-09-20,3.0274,3.0407,27579.5863,2.6804,2.9799,2.9946,3.6517,2.7198,3.016,3.2103,,
2019-09-23,2.9008,3.0327,31533.5917,2.7282,2.9938,3.0007,3.6447,2.68,3.04,3.598,,
2019-09-24,2.7538,2.9558,33541.4484,2.69,3.0,3.019,3.6447,2.66,3.038,3.2624,,
2019-09-25,2.4938,3.0553,31986.6553,2.6901,2.995,3.014,3.6361,2.748,3.0,3.1452,,
2019-09-26,2.4523,2.967,31794.3488,2.6881,2.9956,3.0134,3.6362,2.7625,3.0,3.3542,,
2019-09-27,2.0167,2.9538,23551.9073,2.7366,3.0001,3.0105,3.636,2.62,,2.7651,,
2019-09-29,2.784,3.0,11006.6756,2.7605,3.0137,3.0341,3.6335,,3.35,2.8025,,
2019-09-30,2.8699,2.8623,10316.6054,2.7414,2.9975,3.0179,3.6345,3.1,,3.3857,,
2019-10-08,2.7993,3.2038,29477.6632,2.7174,2.9883,3.0164,3.632,,,3.9594,,
2019-10-09,2.7491,2.985,33530.3421,2.7458,2.9847,3.0128,3.6324,2.7167,3.0257,2.8656,,
2019-10-10,2.6703,3.0546,35086.2981,2.7639,2.9886,2.9955,3.627,2.644,3.0334,2.8755,,
2019-10-11,2.4345,3.0438,34966.35,2.761,2.9873,2.9952,3.6272,2.78,3.045,2.7051,,
2019-10-12,2.5049,2.6542,17997.3419,2.7233,2.987,2.9949,3.6407,2.8071,3.055,2.6876,,
2019-10-14,2.7146,3.5896,32803.6279,2.7533,2.9995,2.9957,3.6407,2.8375,3.0338,3.6287,,
2019-10-15,2.8519,3.3359,34368.9095,2.7534,2.995,3.0058,3.6407,2.845,3.056,3.4112,,
2019-10-16,2.8624,3.3379,32584.9999,2.8156,3.0001,2.9958,3.6514,2.846,3.0486,3.0932,,
2019-10-17,2.7845,3.3736,32564.4494,2.793,2.9897,2.9854,3.6581,2.8487,3.0571,3.0465,,
2019-10-18,2.8007,3.5671,28885.62,2.8273,3.01,2.9837,3.6481,2.8737,3.054,3.0522,,
2019-10-21,2.9011,3.2663,29497.5939,2.8176,3.0058,2.9813,3.6603,2.8417,3.0722,3.5338,,
2019-10-22,3.0357,3.2328,30700.6713,2.8627,2.9997,2.9832,3.6603,2.845,3.1011,3.3479,,
2019-10-23,2.9583,3.1181,30718.3275,2.901,3.0098,3.0113,3.6676,2.9199,3.0688,3.0129,,
2019-10-24,2.769,3.4103,30547.8372,2.8678,3.015,3.0178,3.6613,2.96,3.0833,3.1683,,
2019-10-25,2.9115,3.4238,30870.3204,2.868,3.02,3.0228,3.6701,2.83,3.0857,3.0998,,
2019-10-28,2.8765,3.1016,32022.453,2.9004,3.0201,3.0229,3.6951,2.9433,3.078,3.2979,,
2019-10-29,2.8636,3.1773,32722.8069,2.9233,3.045,3.0452,3.7216,2.9186,3.129,3.0344,,
2019-10-30,2.8267,3.2176,30703.1144,2.9601,3.08,3.0802,3.7551,3.04,3.1133,2.9526,,
2019-10-31,2.8263,2.9658,22649.2849,2.9809,3.0901,3.1134,3.7896,2.9999,3.1375,2.967,,
2019-11-01,2.6631,2.6473,28612.1375,2.9883,3.0701,3.1128,3.7732,3.0562,3.12,3.0044,,
2019-11-04,2.5971,2.7145,31647.0625,3.0,3.0823,3.125,3.7755,3.0591,3.204,3.4345,,
2019-11-05,2.5211,2.9412,33722.6566,3.0102,3.0723,3.115,3.773,3.0444,3.1538,3.0935,,
2019-11-06,2.4829,2.7953,36164.9084,3.0051,3.0797,3.1224,3.7627,3.0533,3.105,2.9412,,
2019-11-07,2.5245,3.1978,36392.6708,3.0096,3.0997,3.1424,3.7333,3.0716,3.1967,2.972,,
2019-11-08,2.5281,2.9363,35492.6388,3.0087,3.1002,3.1334,3.7333,3.067,3.1689,2.8276,,
2019-11-11,2.5837,2.9282,36498.8776,3.0103,3.112,3.1452,3.7159,3.1028,3.2086,3.2527,,
2019-11-12,2.707,3.2905,34956.3757,3.0554,3.11,3.1579,3.713,3.115,3.1786,3.1682,,
2019-11-13,2.8477,3.1653,33524.4213,3.0685,3.115,3.1552,3.7119,3.1167,3.2267,3.1626,,
2019-11-14,2.8551,3.1296,32163.2757,3.0703,3.1099,3.1501,3.7138,3.124,3.22,3.0255,,
2019-11-15,3.0212,3.1737,30882.3233,3.1205,3.1242,3.1282,3.7137,3.1593,3.2267,3.175,,
2019-11-18,2.9453,3.139,32838.6267,3.1085,3.1192,3.1232,3.7117,3.2151,3.25,3.5518,,
2019-11-19,2.7437,3.592,33631.9812,3.1,3.1092,3.1132,3.6981,3.1513,3.2443,3.111,,
2019-11-20,2.5711,3.1706,34824.505,3.0902,3.0984,3.1024,3.6686,3.0929,3.1686,3.1621,,
2019-11-21,2.5147,2.9726,35605.2199,3.068,3.0923,3.0963,3.674,3.0633,3.1967,2.7518,,
2019-11-22,2.5028,2.9114,34724.1512,3.01,3.0901,3.1014,3.6801,3.0286,3.15,2.9098,,
2019-11-25,2.8171,2.9716,36242.41,2.9952,3.0814,3.1116,3.6725,3.0517,3.1,3.0829,,
2019-11-26,2.807,3.031,35267.1865,2.9966,3.08,3.1102,3.6657,3.0214,3.2375,2.8964,,
2019-11-27,2.7713,3.2064,33663.3349,3.0162,3.0789,3.0929,3.6714,3.07,3.15,2.8926,,
2019-11-28,2.7598,2.9775,34060.255,3.0096,3.0786,3.0893,3.6675,3.0,3.08,2.7121,,
2019-11-29,2.6895,3.0236,27355.169,3.0246,3.0695,3.0896,3.6477,3.0466,3.145,3.3481,,
2019-12-02,2.5792,2.8834,35155.1677,3.0495,3.0788,3.0914,3.6395,3.05,3.1525,3.1324,,
2019-12-03,2.5115,3.1935,33294.4521,3.05,3.0848,3.1009,3.6434,3.0,3.1525,2.8773,,
2019-12-04,2.4503,3.3162,34568.1188,3.0602,3.0795,3.0971,3.6362,3.0725,3.1375,3.0491,,
2019-12-05,2.4577,3.326,35414.902,3.0735,3.0817,3.1103,3.6262,3.1234,3.161,2.9671,,
2019-12-06,2.4382,3.2985,32998.423,3.0601,3.075,3.131,3.6137,3.1067,3.17,3.0222,,
2019-12-09,2.515,3.4163,35146.7769,3.0592,3.0822,3.1098,3.5988,3.1028,3.18,2.8638,,
2019-12-10,2.518,3.4378,34702.432,3.0502,3.0794,3.1086,3.5889,3.16,3.18,2.8879,,
2019-12-11,2.5251,3.3356,35417.4119,3.0465,3.0893,3.125,3.584,3.1025,3.1725,3.1702,,
2019-12-12,2.5341,3.4236,36480.7263,3.0533,3.0889,3.1075,3.5831,3.0975,3.13,2.9572,,
2019-12-13,2.5323,3.5074,35688.9493,3.0423,3.0862,3.1042,3.5783,3.1575,3.15,3.0852,,
2019-12-16,2.614,3.4858,36342.6898,3.0394,3.0855,3.1336,3.5733,3.1,3.1283,3.119,,
2019-12-17,2.7138,3.5801,36082.5212,3.0207,3.0903,3.1384,3.5734,3.0786,3.152,3.1332,,
2019-12-18,2.7232,3.5303,36082.0513,3.02,3.09,3.1342,3.5733,3.06,3.15,3.3488,,
2019-12-19,2.6291,3.3543,36023.459,3.0106,3.0852,3.1287,3.5836,3.094,3.1383,3.0022,,
2019-12-20,2.4184,3.555,33736.6688,3.0201,3.0798,3.1123,3.5884,3.022,3.1329,3.2547,,
2019-12-23,2.2889,3.4804,34604.9314,3.0091,3.0801,3.0785,3.6035,3.12,3.1329,3.3344,,
2019-12-24,1.9888,3.4185,35827.5921,2.948,3.0797,3.0444,3.5936,3.0286,3.11,3.0819,,
2019-12-25,2.7481,3.5598,36761.3676,2.9013,3.04,3.0748,3.5762,2.9679,3.05,3.039,,
2019-12-26,2.8032,3.2765,33842.6085,2.8215,3.0292,3.0465,3.5556,3.0617,3.066,3.0166,,
2019-12-27,2.9239,3.3824,29055.1314,2.8007,2.9911,3.0051,3.5451,2.93,3.0725,3.089,,
2019-12-30,2.9789,2.9488,25234.9795,2.7513,2.9968,3.0055,3.5551,2.8002,3.0,2.8929,,
2019-12-31,3.0731,2.9339,15181.122,2.7348,2.9698,2.9855,3.5831,2.7,,2.8528,,
2020-01-02,2.3933,2.6737,32733.025,2.6692,2.9024,2.9181,3.5861,,,3.2113,,
2020-01-03,2.2612,2.7343,38283.2053,2.5424,2.8738,2.9237,3.5887,2.6,2.9,2.7448,,
2020-01-06,2.2084,2.8654,44649.6433,2.551,2.8632,2.9034,3.5788,2.6,2.92,2.7333,,
2020-01-07,2.383,2.9484,45313.4775,2.6017,2.8424,2.8558,3.5688,2.55,2.875,2.804,,
2020-01-08,2.4962,2.9015,42357.8249,2.6064,2.8342,2.8366,3.5588,2.52,2.85,2.5116,,
2020-01-09,2.573,2.8695,42142.9462,2.6328,2.8425,2.8665,3.5433,2.55,2.88,3.0468,,
2020-01-10,2.5791,2.9511,42799.1992,2.6453,2.8508,2.8698,3.5129,2.55,2.89,2.9445,,
2020-01-13,2.6426,3.0233,43513.9568,2.6627,2.8546,2.8785,3.5116,2.5499,2.885,2.9481,,
2020-01-14,3.02,3.0854,39494.3584,2.7895,2.8748,2.8918,3.5094,2.6,2.905,3.2603,,
2020-01-15,3.5527,3.2575,34624.199,2.7929,2.8748,2.8918,3.5194,2.7,2.9,3.1463,,
2020-01-16,3.0297,3.2287,34460.3925,2.7627,2.8598,2.9226,3.5095,2.79,2.9578,3.4371,,
2020-01-17,2.8915,3.0569,34158.9308,2.7501,2.855,2.9394,3.4801,2.71,2.941,2.9224,,
2020-01-19,2.6168,2.9107,17986.0719,2.7559,2.8591,2.9435,3.4764,2.8251,2.9533,3.1033,,
2020-01-20,2.6925,2.9805,34792.3806,2.75,2.8697,2.9435,3.4764,2.7667,2.9478,3.413,,
2020-01-21,2.688,3.1218,30526.4709,2.782,2.8782,2.9316,3.4756,2.85,2.9889,3.7451,,
2020-01-22,2.6988,2.9655,21527.3288,2.7798,2.875,2.9417,3.4506,2.85,2.9833,2.9133,,
2020-01-23,2.5998,3.067,8047.2369,2.7815,2.875,2.9416,3.4609,2.8,2.95,2.7713,,
2020-02-03,2.7197,2.9417,27465.4981,2.7452,2.8254,2.8224,3.3017,,,2.9906,,
2020-02-04,2.7077,3.1639,17279.6784,2.6994,2.8072,2.8042,3.312,2.7167,2.937,2.6596,,
2020-02-05,2.4009,3.0815,12988.9976,2.6547,2.7977,2.7947,3.3126,2.6937,2.8973,2.5256,,
2020-02-06,2.2791,2.8315,12403.395,2.5712,2.7881,2.821,3.3231,2.6467,2.962,2.6735,,
2020-02-07,2.2082,2.7421,11514.5155,2.5693,2.762,2.7949,3.3119,2.6883,2.8809,2.6846,,
2020-02-10,2.2825,2.8719,23386.2584,2.4968,2.7023,2.8011,3.2879,2.6633,2.8533,2.8515,,
2020-02-11,2.3642,2.9054,22904.0565,2.4432,2.666,2.7648,3.2819,2.4913,2.8,2.4108,,
2020-02-12,2.3981,2.8413,21529.5299,2.4057,2.691,2.7515,3.2786,2.45,2.95,2.4465,,
2020-02-13,2.3364,2.9513,20943.9914,2.45,2.7114,2.7415,3.271,2.4417,2.8933,2.5311,,
2020-02-14,2.2351,2.9417,20960.9326,2.4243,2.7033,2.7334,3.263,2.4067,2.9033,2.5998,,
2020-02-17,2.2868,2.743,30013.9847,2.4089,2.67,2.7001,3.2667,2.4314,2.7263,2.9802,,
2020-02-18,2.3565,3.0042,30496.0262,2.3999,2.67,2.6747,3.2567,2.445,2.7643,2.5427,,
2020-02-19,2.323,2.7464,29108.0634,2.4077,2.67,2.6754,3.2595,2.3726,2.7633,2.4952,,
2020-02-20,2.2903,2.8613,29652.2654,2.3999,2.67,2.7158,3.2495,2.3445,2.77,2.6553,,
2020-02-21,2.1654,2.5038,29067.335,2.4004,2.6605,2.7063,3.2517,2.4714,2.76,2.71,,
2020-02-24,2.3361,2.6507,35395.0257,2.3712,2.6903,2.7361,3.2392,2.4499,2.7822,2.8118,,
2020-02-25,2.3375,2.869,35008.6163,2.3699,2.6798,2.7256,3.2392,2.3375,2.7644,2.4327,,
2020-02-26,2.3282,3.203,33790.8082,2.348,2.6698,2.6756,3.2317,2.38,2.83,2.5265,,
2020-02-27,2.344,2.6265,34140.5687,2.3456,2.6052,2.6256,3.2024,2.4,2.8614,2.5804,,
2020-02-28,2.4687,2.5399,28121.834,2.3402,2.5821,2.6025,3.1732,2.4125,2.624,2.742,,
2020-03-02,2.2903,2.3987,37572.5839,2.3153,2.573,2.5934,3.1532,2.4175,2.7,2.7702,,
2020-03-03,2.2427,2.3419,37964.1393,2.2846,2.57,2.5834,3.1579,2.3429,2.6617,2.3324,,
2020-03-04,2.1684,2.4507,38222.1889,2.2317,2.55,2.5573,3.1183,2.2051,2.7167,2.3862,,
2020-03-05,2.1272,2.3301,39378.3418,2.1941,2.5032,2.5439,3.0887,2.16,2.63,2.3081,,
2020-03-06,2.0572,2.3303,39954.641,2.1328,2.4309,2.4822,3.0938,2.1334,2.54,2.274,,
2020-03-09,2.0747,2.3803,41173.3839,2.0502,2.3507,2.4001,3.0134,2.0501,2.4325,2.6389,,
2020-03-10,2.3135,2.6865,39136.5854,2.0738,2.35,2.3994,3.0607,2.095,2.3967,2.4458,,
2020-03-11,2.3386,2.649,38133.9891,2.0872,2.3473,2.373,3.0918,1.98,2.2933,2.5293,,
2020-03-12,2.2112,2.4662,39126.9987,2.0642,2.36,2.3784,3.085,2.1,2.37,2.4403,,
2020-03-13,2.0912,2.3725,38330.9316,2.0554,2.3711,2.3831,3.1405,2.1234,2.4443,2.3002,,
2020-03-16,2.0482,2.484,41123.1798,1.9779,2.357,2.3925,3.145,2.098,2.4,2.5344,,
2020-03-17,1.9427,2.4151,42638.2248,2.0118,2.357,2.3925,3.1687,2.0875,2.4571,2.1725,,
2020-03-18,1.8422,2.2748,43355.5459,1.9575,2.35,2.3855,3.2001,2.0375,2.4514,2.0969,,
2020-03-19,1.7642,2.4318,43569.1428,1.8181,2.3498,2.3963,3.2067,2.0933,2.51,2.1488,,
