,V.DCE_open,V.DCE_high,V.DCE_low,V.DCE_close,V.DCE_volume
2015-08-05,5290.0,5320.0,5260.0,5290.0,3030.0
2015-08-06,5275.0,5325.0,5275.0,5315.0,3982.0
2015-08-07,5300.0,5330.0,5280.0,5330.0,4296.0
2015-08-10,5310.0,5330.0,5290.0,5300.0,3346.0
2015-08-11,5325.0,5420.0,5325.0,5380.0,10824.0
2015-08-12,5095.0,5175.0,5090.0,5165.0,4788.0
2015-08-13,5215.0,5245.0,5140.0,5240.0,5976.0
2015-08-14,5220.0,5265.0,5210.0,5250.0,6262.0
2015-08-17,5260.0,5260.0,5170.0,5170.0,5506.0
2015-08-18,5150.0,5195.0,5150.0,5160.0,4558.0
2015-08-19,5165.0,5200.0,5140.0,5170.0,4150.0
2015-08-20,5090.0,5155.0,5085.0,5145.0,3408.0
2015-08-21,5140.0,5165.0,5100.0,5105.0,4088.0
2015-08-24,5070.0,5080.0,4930.0,4990.0,13702.0
2015-08-25,4980.0,5050.0,4945.0,4985.0,8156.0
2015-08-26,5035.0,5035.0,4990.0,4995.0,4328.0
2015-08-27,5000.0,5095.0,4990.0,5090.0,8780.0
2015-08-28,5230.0,5230.0,5115.0,5115.0,16092.0
2015-08-31,5130.0,5130.0,5065.0,5075.0,5992.0
2015-09-01,5125.0,5125.0,5060.0,5090.0,5460.0
2015-09-02,5060.0,5070.0,5025.0,5045.0,3590.0
2015-09-07,5015.0,5090.0,5000.0,5030.0,5892.0
2015-09-08,5025.0,5055.0,5005.0,5045.0,5402.0
2015-09-09,5055.0,5105.0,5035.0,5040.0,6606.0
2015-09-10,5025.0,5050.0,5020.0,5040.0,5558.0
2015-09-11,5050.0,5070.0,5030.0,5040.0,4690.0
2015-09-14,5030.0,5055.0,5025.0,5030.0,2718.0
2015-09-15,5030.0,5040.0,4945.0,4965.0,10706.0
2015-09-16,4980.0,4995.0,4950.0,4980.0,8790.0
2015-09-17,5025.0,5025.0,4955.0,4960.0,4964.0
2015-09-18,4960.0,4980.0,4940.0,4965.0,5878.0
2015-09-21,4910.0,4945.0,4890.0,4930.0,11046.0
2015-09-22,4940.0,4950.0,4900.0,4905.0,6526.0
2015-09-23,4900.0,4920.0,4865.0,4910.0,6684.0
2015-09-24,4935.0,4935.0,4900.0,4925.0,4608.0
2015-09-25,4930.0,4935.0,4895.0,4895.0,3482.0
2015-09-28,4890.0,4930.0,4875.0,4925.0,7206.0
2015-09-29,4905.0,4920.0,4885.0,4890.0,4226.0
2015-09-30,4895.0,4910.0,4875.0,4895.0,2282.0
2015-10-08,4955.0,4955.0,4875.0,4905.0,6224.0
2015-10-09,4945.0,5030.0,4910.0,4990.0,10684.0
2015-10-12,4975.0,5000.0,4960.0,4980.0,5804.0
2015-10-13,4935.0,4960.0,4935.0,4945.0,3696.0
2015-10-14,4935.0,4945.0,4910.0,4920.0,4706.0
2015-10-15,4915.0,4945.0,4915.0,4930.0,4572.0
2015-10-16,4915.0,4930.0,4905.0,4910.0,2876.0
2015-10-19,4855.0,4870.0,4840.0,4855.0,3310.0
2015-10-20,4840.0,4865.0,4830.0,4860.0,1572.0
2015-10-21,4855.0,4855.0,4795.0,4805.0,4806.0
2015-10-22,4815.0,4815.0,4795.0,4810.0,2884.0
2015-10-23,4800.0,4805.0,4770.0,4795.0,3422.0
2015-10-26,4780.0,4820.0,4775.0,4780.0,5064.0
2015-10-27,4755.0,4780.0,4755.0,4770.0,4292.0
2015-10-28,4765.0,4780.0,4705.0,4725.0,7346.0
2015-10-29,4745.0,4775.0,4700.0,4720.0,5070.0
2015-10-30,4710.0,4715.0,4655.0,4675.0,6632.0
2015-11-02,4660.0,4700.0,4635.0,4640.0,7014.0
2015-11-03,4640.0,4640.0,4580.0,4590.0,9800.0
2015-11-04,4620.0,4625.0,4550.0,4565.0,11462.0
2015-11-05,4540.0,4595.0,4540.0,4565.0,10392.0
2015-11-06,4545.0,4615.0,4545.0,4605.0,7904.0
2015-11-09,4610.0,4620.0,4560.0,4570.0,8484.0
2015-11-10,4555.0,4595.0,4545.0,4590.0,5900.0
2015-11-11,4590.0,4620.0,4575.0,4610.0,8228.0
2015-11-12,4600.0,4650.0,4595.0,4620.0,7438.0
2015-11-13,4610.0,4615.0,4550.0,4565.0,6880.0
2015-11-16,4550.0,4585.0,4510.0,4550.0,10972.0
2015-11-17,4570.0,4600.0,4540.0,4600.0,10440.0
2015-11-18,4580.0,4600.0,4520.0,4555.0,12506.0
2015-11-19,4550.0,4560.0,4470.0,4480.0,14340.0
2015-11-20,4495.0,4545.0,4435.0,4450.0,25172.0
2015-11-23,4435.0,4485.0,4405.0,4445.0,19548.0
2015-11-24,4465.0,4615.0,4450.0,4615.0,25118.0
2015-11-25,4635.0,4690.0,4565.0,4595.0,18938.0
2015-11-26,4595.0,4690.0,4580.0,4620.0,21396.0
2015-11-27,4605.0,4630.0,4510.0,4555.0,21954.0
2015-11-30,4570.0,4570.0,4510.0,4520.0,9136.0
2015-12-01,4520.0,4575.0,4490.0,4530.0,14546.0
2015-12-02,4545.0,4605.0,4540.0,4565.0,15794.0
2015-12-03,4525.0,4550.0,4500.0,4550.0,13858.0
2015-12-04,4580.0,4580.0,4505.0,4510.0,12454.0
2015-12-07,4490.0,4530.0,4470.0,4530.0,10756.0
2015-12-08,4480.0,4505.0,4450.0,4480.0,16578.0
2015-12-09,4480.0,4540.0,4480.0,4530.0,9478.0
2015-12-10,4535.0,4560.0,4510.0,4550.0,11454.0
2015-12-11,4550.0,4590.0,4530.0,4585.0,10088.0
2015-12-14,4555.0,4580.0,4550.0,4575.0,7558.0
2015-12-15,4595.0,4595.0,4545.0,4565.0,7176.0
2015-12-16,4550.0,4585.0,4550.0,4575.0,5468.0
2015-12-17,4570.0,4605.0,4560.0,4580.0,9544.0
2015-12-18,4585.0,4635.0,4575.0,4625.0,7976.0
2015-12-21,4625.0,4745.0,4620.0,4740.0,20606.0
2015-12-22,4740.0,4800.0,4725.0,4795.0,18532.0
2015-12-23,4780.0,4815.0,4700.0,4765.0,21184.0
2015-12-24,4780.0,4895.0,4765.0,4885.0,38914.0
2015-12-25,4880.0,4885.0,4825.0,4845.0,19284.0
2015-12-28,4870.0,4870.0,4760.0,4760.0,23892.0
2015-12-29,4750.0,4880.0,4720.0,4870.0,27466.0
2015-12-30,4890.0,4920.0,4835.0,4850.0,17308.0
2015-12-31,4840.0,4875.0,4815.0,4850.0,16202.0
2016-01-04,4850.0,4870.0,4810.0,4820.0,10108.0
2016-01-05,4820.0,4845.0,4775.0,4810.0,20086.0
2016-01-06,4800.0,4820.0,4760.0,4785.0,15482.0
2016-01-07,4775.0,4775.0,4675.0,4695.0,29602.0
2016-01-08,4685.0,4725.0,4655.0,4660.0,17748.0
2016-01-11,4660.0,4665.0,4585.0,4595.0,23592.0
2016-01-12,4580.0,4615.0,4570.0,4590.0,14594.0
2016-01-13,4590.0,4635.0,4585.0,4625.0,13924.0
2016-01-14,4615.0,4655.0,4595.0,4650.0,11578.0
2016-01-15,4655.0,4690.0,4610.0,4615.0,11572.0
2016-01-18,4590.0,4665.0,4590.0,4655.0,19020.0
2016-01-19,4655.0,4750.0,4645.0,4740.0,23374.0
2016-01-20,4725.0,4755.0,4685.0,4715.0,17050.0
2016-01-21,4710.0,4740.0,4655.0,4700.0,15698.0
2016-01-22,4750.0,4780.0,4730.0,4775.0,15912.0
2016-01-25,4830.0,4845.0,4790.0,4830.0,16754.0
2016-01-26,4805.0,4820.0,4755.0,4785.0,21428.0
2016-01-27,4805.0,4830.0,4790.0,4815.0,10692.0
2016-01-28,4820.0,4830.0,4785.0,4815.0,15484.0
2016-01-29,4825.0,4880.0,4795.0,4865.0,20324.0
2016-02-01,4855.0,4890.0,4855.0,4860.0,10216.0
2016-02-02,4845.0,4890.0,4825.0,4870.0,11238.0
2016-02-03,4855.0,4910.0,4850.0,4880.0,8122.0
2016-02-04,4905.0,4960.0,4890.0,4935.0,16304.0
2016-02-05,4925.0,4960.0,4900.0,4915.0,6346.0
2016-02-15,4910.0,4975.0,4875.0,4960.0,10032.0
2016-02-16,4980.0,4990.0,4955.0,4980.0,8404.0
2016-02-17,4970.0,4980.0,4905.0,4905.0,10184.0
2016-02-18,4930.0,4960.0,4910.0,4950.0,9056.0
2016-02-19,4945.0,5080.0,4925.0,5075.0,23206.0
2016-02-22,5055.0,5115.0,5050.0,5090.0,12342.0
2016-02-23,5090.0,5130.0,5065.0,5125.0,10134.0
2016-02-24,5090.0,5135.0,5085.0,5110.0,13326.0
2016-02-25,5110.0,5180.0,5085.0,5165.0,18348.0
2016-02-26,5145.0,5175.0,5095.0,5155.0,14500.0
2016-02-29,5130.0,5180.0,5115.0,5145.0,14292.0
2016-03-01,5160.0,5200.0,5145.0,5185.0,14746.0
2016-03-02,5185.0,5185.0,5150.0,5175.0,11728.0
2016-03-03,5175.0,5220.0,5165.0,5200.0,19012.0
2016-03-04,5195.0,5265.0,5195.0,5230.0,18894.0
2016-03-07,5410.0,5420.0,5300.0,5310.0,26136.0
2016-03-08,5400.0,5400.0,5205.0,5240.0,34886.0
2016-03-09,5150.0,5305.0,5130.0,5300.0,25118.0
2016-03-10,5320.0,5340.0,5240.0,5250.0,14494.0
2016-03-11,5260.0,5300.0,5235.0,5260.0,13596.0
2016-03-14,5260.0,5320.0,5260.0,5290.0,24014.0
2016-03-15,5315.0,5325.0,5245.0,5265.0,15024.0
2016-03-16,5275.0,5380.0,5275.0,5375.0,17996.0
2016-03-17,5400.0,5525.0,5400.0,5475.0,34488.0
2016-03-18,5500.0,5540.0,5485.0,5535.0,20812.0
2016-03-21,5515.0,5525.0,5475.0,5490.0,11094.0
2016-03-22,5510.0,5515.0,5410.0,5425.0,12030.0
2016-03-23,5430.0,5480.0,5420.0,5445.0,8152.0
2016-03-24,5380.0,5400.0,5300.0,5310.0,16504.0
2016-03-25,5230.0,5290.0,5155.0,5190.0,15478.0
2016-03-28,5200.0,5235.0,5090.0,5095.0,20620.0
2016-03-29,5100.0,5125.0,5015.0,5020.0,24194.0
2016-03-30,5030.0,5115.0,5030.0,5115.0,26074.0
2016-03-31,5090.0,5110.0,5030.0,5080.0,19686.0
2016-04-01,5100.0,5195.0,5090.0,5185.0,18690.0
2016-04-05,5130.0,5170.0,5075.0,5110.0,16350.0
2016-04-06,5135.0,5140.0,5030.0,5050.0,18432.0
2016-04-07,5075.0,5095.0,5035.0,5040.0,13352.0
2016-04-08,5015.0,5015.0,4920.0,4975.0,33640.0
2016-04-11,5050.0,5060.0,4965.0,4990.0,30540.0
2016-04-12,5005.0,5010.0,4950.0,4985.0,16942.0
2016-04-13,5035.0,5110.0,4960.0,4980.0,50224.0
2016-04-14,4975.0,5020.0,4950.0,5015.0,26852.0
2016-04-15,5020.0,5065.0,5010.0,5020.0,29538.0
2016-04-18,4970.0,5025.0,4945.0,4990.0,29384.0
2016-04-19,5015.0,5040.0,4965.0,4985.0,32648.0
2016-04-20,5015.0,5090.0,5005.0,5060.0,67428.0
2016-04-21,5115.0,5245.0,5110.0,5245.0,76418.0
2016-04-22,5175.0,5220.0,5125.0,5150.0,51004.0
2016-04-25,5120.0,5255.0,5110.0,5240.0,48948.0
2016-04-26,5235.0,5355.0,5210.0,5220.0,55432.0
2016-04-27,5255.0,5315.0,5210.0,5270.0,38794.0
2016-04-28,5265.0,5280.0,5225.0,5255.0,24528.0
2016-04-29,5320.0,5320.0,5235.0,5285.0,21122.0
2016-05-03,5255.0,5270.0,5130.0,5160.0,35740.0
2016-05-04,5150.0,5150.0,5075.0,5080.0,35054.0
2016-05-05,5100.0,5110.0,5050.0,5055.0,21260.0
2016-05-06,5005.0,5115.0,5000.0,5080.0,32938.0
2016-05-09,5120.0,5120.0,5020.0,5040.0,22816.0
2016-05-10,5015.0,5090.0,5000.0,5055.0,19524.0
2016-05-11,5070.0,5095.0,5060.0,5085.0,12520.0
2016-05-12,5100.0,5110.0,5065.0,5095.0,14730.0
2016-05-13,5045.0,5080.0,5020.0,5070.0,21570.0
2016-05-16,5070.0,5085.0,5035.0,5045.0,15378.0
2016-05-17,5070.0,5080.0,5050.0,5060.0,11562.0
2016-05-18,5070.0,5145.0,5070.0,5090.0,28736.0
2016-05-19,5070.0,5145.0,5065.0,5145.0,25586.0
2016-05-20,5170.0,5220.0,5125.0,5210.0,31272.0
2016-05-23,5165.0,5230.0,5120.0,5150.0,40374.0
2016-05-24,5140.0,5170.0,5095.0,5095.0,24540.0
2016-05-25,5120.0,5140.0,5095.0,5110.0,19218.0
2016-05-26,5115.0,5150.0,5070.0,5095.0,21948.0
2016-05-27,5075.0,5100.0,5040.0,5045.0,24910.0
2016-05-30,5050.0,5145.0,5005.0,5130.0,26250.0
2016-05-31,5120.0,5175.0,5120.0,5155.0,21858.0
2016-06-01,5140.0,5185.0,5130.0,5180.0,23064.0
2016-06-02,5200.0,5200.0,5130.0,5170.0,21354.0
2016-06-03,5180.0,5190.0,5150.0,5150.0,17600.0
2016-06-06,5155.0,5180.0,5140.0,5155.0,16058.0
2016-06-07,5165.0,5200.0,5135.0,5170.0,20512.0
2016-06-08,5170.0,5180.0,5105.0,5115.0,18422.0
2016-06-13,5090.0,5100.0,5045.0,5050.0,32216.0
2016-06-14,5050.0,5080.0,5020.0,5020.0,25412.0
2016-06-15,5020.0,5045.0,4965.0,5020.0,24198.0
2016-06-16,5005.0,5065.0,5005.0,5025.0,18040.0
2016-06-17,5010.0,5095.0,5005.0,5090.0,23982.0
2016-06-20,5105.0,5230.0,5090.0,5225.0,41116.0
2016-06-21,5230.0,5295.0,5185.0,5280.0,40936.0
2016-06-22,5290.0,5380.0,5265.0,5360.0,43652.0
2016-06-23,5365.0,5555.0,5355.0,5485.0,138844.0
2016-06-24,5480.0,5545.0,5455.0,5505.0,91760.0
2016-06-27,5520.0,5700.0,5520.0,5665.0,109444.0
2016-06-28,5675.0,5765.0,5600.0,5715.0,90088.0
2016-06-29,5720.0,5750.0,5635.0,5675.0,65066.0
2016-06-30,5685.0,5785.0,5675.0,5715.0,61254.0
2016-07-01,5700.0,5760.0,5600.0,5760.0,66826.0
2016-07-04,5785.0,5895.0,5740.0,5860.0,70474.0
2016-07-05,5825.0,5830.0,5680.0,5795.0,66064.0
2016-07-06,5660.0,5765.0,5645.0,5745.0,53404.0
2016-07-07,5780.0,5780.0,5675.0,5715.0,41462.0
2016-07-08,5645.0,5670.0,5605.0,5640.0,66990.0
2016-07-11,5645.0,5715.0,5640.0,5685.0,32788.0
2016-07-12,5675.0,5815.0,5655.0,5805.0,38400.0
2016-07-13,5820.0,5930.0,5685.0,5725.0,67056.0
2016-07-14,5705.0,5815.0,5680.0,5745.0,34054.0
2016-07-15,5740.0,5785.0,5705.0,5770.0,23334.0
2016-07-18,5745.0,5775.0,5710.0,5730.0,23254.0
2016-07-19,5735.0,5740.0,5655.0,5700.0,32884.0
2016-07-20,5700.0,5715.0,5615.0,5665.0,40482.0
2016-07-21,5650.0,5790.0,5650.0,5775.0,47652.0
2016-07-22,5750.0,5780.0,5655.0,5705.0,34172.0
2016-07-25,5680.0,5695.0,5630.0,5665.0,24054.0
2016-07-26,5625.0,5655.0,5530.0,5610.0,51532.0
2016-07-27,5630.0,5730.0,5575.0,5590.0,27808.0
2016-07-28,5590.0,5715.0,5550.0,5700.0,34666.0
2016-07-29,5690.0,5745.0,5605.0,5610.0,28440.0
2016-08-01,5625.0,5780.0,5625.0,5730.0,43680.0
2016-08-02,5700.0,5735.0,5670.0,5700.0,36596.0
2016-08-03,5690.0,5850.0,5690.0,5825.0,57878.0
2016-08-04,5840.0,5860.0,5795.0,5840.0,38524.0
2016-08-05,5890.0,5890.0,5785.0,5810.0,36648.0
2016-08-08,5800.0,5975.0,5785.0,5970.0,43498.0
2016-08-09,5985.0,6075.0,5935.0,5995.0,47818.0
2016-08-10,5990.0,6000.0,5895.0,5940.0,26256.0
2016-08-11,5915.0,6020.0,5885.0,5955.0,30014.0
2016-08-12,5995.0,6000.0,5915.0,5950.0,21416.0
2016-08-15,5910.0,6010.0,5910.0,5955.0,19238.0
2016-08-16,5960.0,5980.0,5905.0,5950.0,14736.0
2016-08-17,5935.0,5960.0,5840.0,5865.0,24376.0
2016-08-18,5665.0,5690.0,5605.0,5655.0,19290.0
2016-08-19,5665.0,5700.0,5640.0,5665.0,16728.0
2016-08-22,5645.0,5695.0,5645.0,5690.0,16046.0
2016-08-23,5690.0,5700.0,5655.0,5665.0,14086.0
2016-08-24,5680.0,5700.0,5570.0,5595.0,26930.0
2016-08-25,5570.0,5630.0,5520.0,5570.0,31054.0
2016-08-26,5570.0,5585.0,5545.0,5550.0,19774.0
2016-08-29,5540.0,5560.0,5500.0,5505.0,21238.0
2016-08-30,5510.0,5565.0,5505.0,5545.0,19816.0
2016-08-31,5545.0,5545.0,5440.0,5470.0,25758.0
2016-09-01,5450.0,5505.0,5445.0,5470.0,21396.0
2016-09-02,5465.0,5515.0,5450.0,5470.0,20258.0
2016-09-05,5490.0,5525.0,5450.0,5480.0,19918.0
2016-09-06,5495.0,5610.0,5480.0,5610.0,38274.0
2016-09-07,5570.0,5615.0,5555.0,5570.0,31136.0
2016-09-08,5580.0,5640.0,5580.0,5610.0,44234.0
2016-09-09,5605.0,5660.0,5600.0,5660.0,26768.0
2016-09-12,5660.0,5750.0,5605.0,5675.0,58744.0
2016-09-13,5695.0,5720.0,5635.0,5665.0,55080.0
2016-09-14,5655.0,5790.0,5650.0,5735.0,75076.0
2016-09-19,5750.0,5940.0,5750.0,5910.0,112114.0
2016-09-20,5920.0,6000.0,5880.0,5935.0,124178.0
2016-09-21,5950.0,6015.0,5920.0,5980.0,74192.0
2016-09-22,5995.0,6045.0,5960.0,6015.0,108020.0
2016-09-23,6015.0,6045.0,5905.0,5980.0,118980.0
2016-09-26,5980.0,6000.0,5925.0,5965.0,70622.0
2016-09-27,5990.0,6115.0,5915.0,5965.0,156366.0
2016-09-28,5950.0,5990.0,5925.0,5950.0,73902.0
2016-09-29,6000.0,6035.0,5880.0,5960.0,118916.0
2016-09-30,5955.0,6050.0,5915.0,6020.0,89102.0
2016-10-10,6090.0,6205.0,6050.0,6185.0,119652.0
2016-10-11,6245.0,6320.0,6195.0,6295.0,96358.0
2016-10-12,6300.0,6340.0,6250.0,6335.0,69178.0
2016-10-13,6315.0,6370.0,6295.0,6325.0,97938.0
2016-10-14,6335.0,6395.0,6315.0,6355.0,72502.0
2016-10-17,6370.0,6515.0,6335.0,6500.0,113704.0
2016-10-18,6500.0,6525.0,6440.0,6500.0,57770.0
2016-10-19,6500.0,6610.0,6485.0,6590.0,100056.0
2016-10-20,6610.0,6655.0,6595.0,6645.0,76132.0
2016-10-21,6600.0,6640.0,6535.0,6590.0,79328.0
2016-10-24,6620.0,6760.0,6590.0,6750.0,90308.0
2016-10-25,6760.0,6990.0,6745.0,6875.0,146546.0
2016-10-26,6825.0,6860.0,6735.0,6835.0,97588.0
2016-10-27,6850.0,6940.0,6805.0,6885.0,94554.0
2016-10-28,6900.0,7140.0,6895.0,7135.0,132886.0
2016-10-31,7170.0,7380.0,7140.0,7380.0,146648.0
2016-11-01,7360.0,7545.0,7290.0,7335.0,226578.0
2016-11-02,7350.0,7475.0,7185.0,7300.0,255684.0
2016-11-03,7330.0,7505.0,7295.0,7435.0,290406.0
2016-11-04,7500.0,7580.0,7285.0,7375.0,265710.0
2016-11-07,7430.0,7515.0,7335.0,7415.0,205088.0
2016-11-08,7445.0,7780.0,7410.0,7690.0,374816.0
2016-11-09,7780.0,7950.0,7735.0,7950.0,311484.0
2016-11-10,7960.0,7960.0,7690.0,7835.0,219684.0
2016-11-11,7870.0,8160.0,7860.0,8040.0,241056.0
2016-11-14,7805.0,7935.0,7685.0,7925.0,281018.0
2016-11-15,7980.0,8205.0,7805.0,7915.0,403052.0
2016-11-16,8050.0,8095.0,7775.0,7955.0,282140.0
2016-11-17,7930.0,7940.0,7655.0,7785.0,269672.0
2016-11-18,7740.0,7745.0,7415.0,7415.0,330892.0
2016-11-21,7355.0,7495.0,7310.0,7395.0,285992.0
2016-11-22,7505.0,7645.0,7480.0,7535.0,258600.0
2016-11-23,7540.0,7590.0,7185.0,7405.0,372068.0
2016-11-24,7480.0,7635.0,7340.0,7440.0,256868.0
2016-11-25,7455.0,7510.0,7300.0,7305.0,208156.0
2016-11-28,7290.0,7375.0,7215.0,7275.0,173778.0
2016-11-29,7250.0,7285.0,7115.0,7180.0,165564.0
2016-11-30,7110.0,7165.0,6845.0,7020.0,129316.0
2016-12-01,7125.0,7170.0,6965.0,6975.0,97144.0
2016-12-02,6645.0,6800.0,6580.0,6750.0,180542.0
2016-12-05,6750.0,6945.0,6730.0,6820.0,256712.0
2016-12-06,6825.0,6885.0,6745.0,6810.0,151786.0
2016-12-07,6845.0,7080.0,6825.0,7040.0,297322.0
2016-12-08,6990.0,7265.0,6900.0,7135.0,398934.0
2016-12-09,7035.0,7090.0,6810.0,6960.0,327586.0
2016-12-12,7100.0,7165.0,6990.0,7010.0,232246.0
2016-12-13,7000.0,7035.0,6895.0,6940.0,169056.0
2016-12-14,6875.0,6925.0,6720.0,6800.0,207092.0
2016-12-15,6750.0,6850.0,6715.0,6735.0,154494.0
2016-12-16,6765.0,6780.0,6485.0,6490.0,280746.0
2016-12-19,6470.0,6490.0,6290.0,6290.0,220902.0
2016-12-20,6270.0,6310.0,6170.0,6215.0,269682.0
2016-12-21,6240.0,6365.0,6225.0,6310.0,285518.0
2016-12-22,6290.0,6375.0,6290.0,6335.0,220904.0
2016-12-23,6370.0,6485.0,6255.0,6360.0,240336.0
2016-12-26,6340.0,6400.0,6190.0,6395.0,227420.0
2016-12-27,6360.0,6435.0,6265.0,6345.0,259928.0
2016-12-28,6445.0,6470.0,6180.0,6195.0,384328.0
2016-12-29,6205.0,6290.0,6135.0,6245.0,239706.0
2016-12-30,6205.0,6275.0,6160.0,6210.0,202320.0
2017-01-03,6215.0,6240.0,6010.0,6025.0,297090.0
2017-01-04,5990.0,6150.0,5950.0,6135.0,280916.0
2017-01-05,6155.0,6215.0,6105.0,6125.0,171118.0
2017-01-06,6150.0,6185.0,6080.0,6135.0,224062.0
2017-01-09,6135.0,6380.0,6105.0,6380.0,285438.0
2017-01-10,6380.0,6435.0,6310.0,6390.0,211502.0
2017-01-11,6435.0,6515.0,6335.0,6410.0,235202.0
2017-01-12,6420.0,6480.0,6375.0,6430.0,192506.0
2017-01-13,6450.0,6500.0,6415.0,6470.0,153230.0
2017-01-16,6550.0,6645.0,6525.0,6550.0,263320.0
2017-01-17,6550.0,6565.0,6370.0,6430.0,219580.0
2017-01-18,6430.0,6480.0,6405.0,6480.0,123098.0
2017-01-19,6465.0,6595.0,6405.0,6585.0,195288.0
2017-01-20,6565.0,6585.0,6510.0,6540.0,143384.0
2017-01-23,6560.0,6605.0,6495.0,6520.0,148092.0
2017-01-24,6550.0,6570.0,6455.0,6490.0,126280.0
2017-01-25,6485.0,6590.0,6450.0,6560.0,105330.0
2017-01-26,6595.0,6605.0,6500.0,6575.0,62026.0
2017-02-03,6620.0,6850.0,6610.0,6800.0,203504.0
2017-02-06,6820.0,6865.0,6750.0,6810.0,140656.0
2017-02-07,6800.0,6880.0,6785.0,6845.0,99878.0
2017-02-08,6810.0,6855.0,6720.0,6790.0,146270.0
2017-02-09,6805.0,6850.0,6785.0,6810.0,104872.0
2017-02-10,6820.0,6925.0,6770.0,6875.0,160906.0
2017-02-13,6950.0,6985.0,6900.0,6920.0,135964.0
2017-02-14,6900.0,6980.0,6880.0,6940.0,128578.0
2017-02-15,6880.0,6925.0,6740.0,6750.0,170504.0
2017-02-16,6770.0,6795.0,6690.0,6755.0,160470.0
2017-02-17,6760.0,6775.0,6635.0,6680.0,139200.0
2017-02-20,6670.0,6750.0,6640.0,6710.0,103208.0
2017-02-21,6730.0,6760.0,6510.0,6515.0,213062.0
2017-02-22,6505.0,6555.0,6470.0,6495.0,145922.0
2017-02-23,6490.0,6515.0,6335.0,6360.0,197476.0
2017-02-24,6335.0,6460.0,6280.0,6450.0,152156.0
2017-02-27,6450.0,6545.0,6450.0,6510.0,128142.0
2017-02-28,6490.0,6525.0,6400.0,6405.0,155306.0
2017-03-01,6445.0,6470.0,6370.0,6440.0,122160.0
2017-03-02,6445.0,6480.0,6395.0,6465.0,113466.0
2017-03-03,6400.0,6610.0,6380.0,6595.0,215636.0
2017-03-06,6615.0,6710.0,6610.0,6670.0,132720.0
2017-03-07,6700.0,6740.0,6615.0,6675.0,124248.0
2017-03-08,6590.0,6615.0,6400.0,6410.0,193656.0
2017-03-09,6325.0,6550.0,6300.0,6490.0,240938.0
2017-03-10,6495.0,6540.0,6360.0,6405.0,204726.0
2017-03-13,6305.0,6460.0,6280.0,6440.0,158570.0
2017-03-14,6445.0,6585.0,6400.0,6560.0,166356.0
2017-03-15,6610.0,6655.0,6560.0,6565.0,154764.0
2017-03-16,6590.0,6675.0,6565.0,6670.0,139668.0
2017-03-17,6650.0,6705.0,6610.0,6655.0,127050.0
2017-03-20,6650.0,6680.0,6550.0,6570.0,127738.0
2017-03-21,6560.0,6565.0,6370.0,6415.0,184710.0
2017-03-22,6370.0,6400.0,6305.0,6345.0,130112.0
2017-03-23,6390.0,6450.0,6235.0,6335.0,158440.0
2017-03-24,6340.0,6375.0,6260.0,6265.0,90160.0
2017-03-27,6230.0,6275.0,6110.0,6170.0,178008.0
2017-03-28,6215.0,6240.0,6185.0,6200.0,75106.0
2017-03-29,6270.0,6300.0,6215.0,6250.0,78560.0
2017-03-30,6285.0,6320.0,6095.0,6155.0,94530.0
2017-03-31,6190.0,6195.0,6080.0,6115.0,107686.0
2017-04-05,6135.0,6295.0,6085.0,6265.0,113370.0
2017-04-06,6235.0,6250.0,6185.0,6205.0,52718.0
2017-04-07,6130.0,6225.0,6005.0,6035.0,88478.0
2017-04-10,6075.0,6075.0,5940.0,5975.0,93738.0
2017-04-11,5970.0,6110.0,5935.0,5970.0,133668.0
2017-04-12,5965.0,5990.0,5895.0,5900.0,125396.0
2017-04-13,5920.0,5920.0,5760.0,5785.0,229042.0
2017-04-14,5795.0,5820.0,5650.0,5665.0,173058.0
2017-04-17,5700.0,5765.0,5605.0,5640.0,154844.0
2017-04-18,5620.0,5670.0,5530.0,5540.0,147766.0
2017-04-19,5520.0,5555.0,5455.0,5530.0,190394.0
2017-04-20,5505.0,5615.0,5480.0,5610.0,190892.0
2017-04-21,5615.0,5745.0,5615.0,5660.0,206876.0
2017-04-24,5640.0,5670.0,5505.0,5600.0,179946.0
2017-04-25,5590.0,5660.0,5530.0,5535.0,117900.0
2017-04-26,5545.0,5645.0,5505.0,5560.0,194886.0
2017-04-27,5590.0,5780.0,5570.0,5770.0,187372.0
2017-04-28,5795.0,5920.0,5755.0,5880.0,288076.0
2017-05-02,5880.0,5895.0,5815.0,5835.0,138460.0
2017-05-03,5830.0,5905.0,5775.0,5775.0,184516.0
2017-05-04,5660.0,5735.0,5560.0,5605.0,233878.0
2017-05-05,5570.0,5645.0,5535.0,5615.0,154060.0
2017-05-08,5690.0,5755.0,5620.0,5650.0,167326.0
2017-05-09,5675.0,5825.0,5660.0,5810.0,229802.0
2017-05-10,5820.0,5875.0,5640.0,5695.0,309988.0
2017-05-11,5715.0,5860.0,5665.0,5830.0,269462.0
2017-05-12,5795.0,5810.0,5705.0,5725.0,180886.0
2017-05-15,5750.0,5985.0,5750.0,5950.0,293220.0
2017-05-16,5955.0,5985.0,5900.0,5980.0,169816.0
2017-05-17,5970.0,5995.0,5890.0,5960.0,181114.0
2017-05-18,5935.0,6145.0,5885.0,6115.0,342466.0
2017-05-19,6160.0,6245.0,6110.0,6210.0,256756.0
2017-05-22,6245.0,6295.0,6135.0,6220.0,253272.0
